"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","Bulgaria","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","130,446",""
"2005","Bulgaria","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","130,446",""
"2005","Bulgaria","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Bulgaria","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Bulgaria","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","7,703.4",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","7,703.4",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Czech Republic","Terajoule","Gas","Gross inland consumption","322,528",""
"2005","Czech Republic","Terajoule","Natural gas","Gross inland consumption","322,528",""
"2005","Czech Republic","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Czech Republic","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Czech Republic","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Czech Republic","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","358,364",""
"2005","Czech Republic","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","358,364",""
"2005","Czech Republic","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Czech Republic","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Czech Republic","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","4,412.7",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","4,399.4",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","13.3",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Denmark","Terajoule","Gas","Gross inland consumption","184,752",""
"2005","Denmark","Terajoule","Natural gas","Gross inland consumption","184,195",""
"2005","Denmark","Terajoule","Derived gases","Gross inland consumption","557",""
"2005","Denmark","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Denmark","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Denmark","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","205,280",""
"2005","Denmark","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","204,661",""
"2005","Denmark","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","619",""
"2005","Denmark","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Denmark","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","77,782.1",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","77,782.1",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Gas","Gross inland consumption","3,256,582",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Natural gas","Gross inland consumption","3,256,582",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","3,618,424",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","3,618,424",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","799.7",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","799.7",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Estonia","Terajoule","Gas","Gross inland consumption","33,481",""
"2005","Estonia","Terajoule","Natural gas","Gross inland consumption","33,481",""
"2005","Estonia","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Estonia","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Estonia","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Estonia","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","37,201",""
"2005","Estonia","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","37,201",""
"2005","Estonia","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Estonia","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Estonia","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","3,469.6",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","3,469.6",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Ireland","Terajoule","Gas","Gross inland consumption","145,264",""
"2005","Ireland","Terajoule","Natural gas","Gross inland consumption","145,264",""
"2005","Ireland","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Ireland","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Ireland","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Ireland","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","161,404",""
"2005","Ireland","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","161,404",""
"2005","Ireland","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Ireland","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Ireland","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","2,353.5",""
