"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2007","Slovakia","Terajoule","Refinery feedstocks","Gross inland consumption","-2,149",""
"2007","Finland","Thousand tonnes","Total petroleum products","Gross inland consumption","10,458",""
"2007","Finland","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","12,127",""
"2007","Finland","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","11,126",""
"2007","Finland","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","1,062",""
"2007","Finland","Thousand tonnes","Refinery feedstocks","Gross inland consumption","31",""
"2007","Finland","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","10,493.7",""
"2007","Finland","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","12,166.3",""
"2007","Finland","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","11,111.9",""
"2007","Finland","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","1,116.1",""
"2007","Finland","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","31.5",""
"2007","Finland","Terajoule","Total petroleum products","Gross inland consumption","439,349",""
"2007","Finland","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","509,380",""
"2007","Finland","Terajoule","Crude oil (without NGL)","Gross inland consumption","465,232",""
"2007","Finland","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","46,728",""
"2007","Finland","Terajoule","Refinery feedstocks","Gross inland consumption","1,318",""
"2007","Sweden","Thousand tonnes","Total petroleum products","Gross inland consumption","13,150",""
"2007","Sweden","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","17,802",""
"2007","Sweden","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","17,958",""
"2007","Sweden","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Sweden","Thousand tonnes","Refinery feedstocks","Gross inland consumption","-160",""
"2007","Sweden","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","12,861.1",""
"2007","Sweden","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","17,212.0",""
"2007","Sweden","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","17,377.1",""
"2007","Sweden","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Sweden","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","-169.1",""
"2007","Sweden","Terajoule","Total petroleum products","Gross inland consumption","538,467",""
"2007","Sweden","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","720,634",""
"2007","Sweden","Terajoule","Crude oil (without NGL)","Gross inland consumption","727,543",""
"2007","Sweden","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Sweden","Terajoule","Refinery feedstocks","Gross inland consumption","-7,079",""
"2007","United Kingdom","Thousand tonnes","Total petroleum products","Gross inland consumption","77,091",""
"2007","United Kingdom","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","83,623",""
"2007","United Kingdom","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","75,771",""
"2007","United Kingdom","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","3,899",""
"2007","United Kingdom","Thousand tonnes","Refinery feedstocks","Gross inland consumption","3,953",""
"2007","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","79,942.8",""
"2007","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","86,141.7",""
"2007","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","77,746.3",""
"2007","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","4,382.8",""
"2007","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","4,012.7",""
"2007","United Kingdom","Terajoule","Total petroleum products","Gross inland consumption","3,347,045",""
"2007","United Kingdom","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","3,606,582",""
"2007","United Kingdom","Terajoule","Crude oil (without NGL)","Gross inland consumption","3,255,080",""
"2007","United Kingdom","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","183,499",""
"2007","United Kingdom","Terajoule","Refinery feedstocks","Gross inland consumption","168,002",""
"2007","Iceland","Thousand tonnes","Total petroleum products","Gross inland consumption","974",""
"2007","Iceland","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Iceland","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Iceland","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Iceland","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2007","Iceland","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","949.9",""
"2007","Iceland","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Iceland","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Iceland","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Iceland","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2007","Iceland","Terajoule","Total petroleum products","Gross inland consumption","39,771",""
"2007","Iceland","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Iceland","Terajoule","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Iceland","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Iceland","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2007","Norway","Thousand tonnes","Total petroleum products","Gross inland consumption","10,511",""
"2007","Norway","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","23,047",""
"2007","Norway","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","14,175",""
"2007","Norway","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","8,727",""
"2007","Norway","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2007","Norway","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","10,237.8",""
"2007","Norway","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","23,661.2",""
"2007","Norway","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","14,405.0",""
"2007","Norway","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","9,128.7",""
"2007","Norway","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2007","Norway","Terajoule","Total petroleum products","Gross inland consumption","428,635",""
"2007","Norway","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","990,645",""
"2007","Norway","Terajoule","Crude oil (without NGL)","Gross inland consumption","603,110",""
"2007","Norway","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","382,199",""
"2007","Norway","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2007","Montenegro","Thousand tonnes","Total petroleum products","Gross inland consumption","402",""
"2007","Montenegro","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Montenegro","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Montenegro","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Montenegro","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2007","Montenegro","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","390.4",""
"2007","Montenegro","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Montenegro","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Montenegro","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Montenegro","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2007","Montenegro","Terajoule","Total petroleum products","Gross inland consumption","16,347",""
"2007","Montenegro","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Montenegro","Terajoule","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Montenegro","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Montenegro","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Total petroleum products","Gross inland consumption","1,045",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","1,050",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","1,050",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","980.3",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","1,010.3",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","1,010.3",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Total petroleum products","Gross inland consumption","41,042",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","42,298",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Crude oil (without NGL)","Gross inland consumption","42,298",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2007","Albania","Thousand tonnes","Total petroleum products","Gross inland consumption","1,282",""
"2007","Albania","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","413",""
"2007","Albania","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","413",""
"2007","Albania","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","0",""
"2007","Albania","Thousand tonnes","Refinery feedstocks","Gross inland consumption","0",""
"2007","Albania","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","1,284.1",""
"2007","Albania","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","371.9",""
"2007","Albania","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","371.9",""
"2007","Albania","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","0.0",""
"2007","Albania","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","0.0",""
"2007","Albania","Terajoule","Total petroleum products","Gross inland consumption","53,764",""
"2007","Albania","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","15,570",""
"2007","Albania","Terajoule","Crude oil (without NGL)","Gross inland consumption","15,570",""
"2007","Albania","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","0",""
"2007","Albania","Terajoule","Refinery feedstocks","Gross inland consumption","0",""
"2007","Serbia","Thousand tonnes","Total petroleum products","Gross inland consumption","4,241",""
"2007","Serbia","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","3,290",""
"2007","Serbia","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","3,272",""
"2007","Serbia","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","7",""
"2007","Serbia","Thousand tonnes","Refinery feedstocks","Gross inland consumption","9",""
"2007","Serbia","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","4,214.4",""
"2007","Serbia","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","3,236.7",""
"2007","Serbia","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","3,218.0",""
"2007","Serbia","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","7.6",""
"2007","Serbia","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","9.1",""
"2007","Serbia","Terajoule","Total petroleum products","Gross inland consumption","176,447",""
"2007","Serbia","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","135,513",""
"2007","Serbia","Terajoule","Crude oil (without NGL)","Gross inland consumption","134,730",""
"2007","Serbia","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","317",""
"2007","Serbia","Terajoule","Refinery feedstocks","Gross inland consumption","382",""
"2007","Turkey","Thousand tonnes","Total petroleum products","Gross inland consumption","31,579",""
"2007","Turkey","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","25,670",""
"2007","Turkey","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","25,646",""
"2007","Turkey","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Turkey","Thousand tonnes","Refinery feedstocks","Gross inland consumption","24",""
"2007","Turkey","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","32,045.3",""
"2007","Turkey","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","25,655.2",""
"2007","Turkey","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","25,630.8",""
"2007","Turkey","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Turkey","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","24.4",""
"2007","Turkey","Terajoule","Total petroleum products","Gross inland consumption","1,341,671",""
"2007","Turkey","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","1,074,131",""
"2007","Turkey","Terajoule","Crude oil (without NGL)","Gross inland consumption","1,073,111",""
"2007","Turkey","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Turkey","Terajoule","Refinery feedstocks","Gross inland consumption","1,020",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes","Total petroleum products","Gross inland consumption","507",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","513.1",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Total petroleum products","Gross inland consumption","21,484",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Crude oil (without NGL)","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2007","Moldova","Thousand tonnes","Total petroleum products","Gross inland consumption","655",""
"2007","Moldova","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","8",""
"2007","Moldova","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","8",""
"2007","Moldova","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Moldova","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2007","Moldova","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","683.9",""
"2007","Moldova","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","7.9",""
"2007","Moldova","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","7.9",""
"2007","Moldova","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Moldova","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2007","Moldova","Terajoule","Total petroleum products","Gross inland consumption","28,632",""
"2007","Moldova","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","329",""
"2007","Moldova","Terajoule","Crude oil (without NGL)","Gross inland consumption","329",""
"2007","Moldova","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2007","Moldova","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2007","Ukraine","Thousand tonnes","Total petroleum products","Gross inland consumption","15,234",""
"2007","Ukraine","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","14,830",""
"2007","Ukraine","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","13,211",""
"2007","Ukraine","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","1,150",""
"2007","Ukraine","Thousand tonnes","Refinery feedstocks","Gross inland consumption","411",""
"2007","Ukraine","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","14,906.6",""
"2007","Ukraine","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","14,331.7",""
"2007","Ukraine","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","12,682.8",""
"2007","Ukraine","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","1,151.2",""
"2007","Ukraine","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","439.8",""
"2007","Ukraine","Terajoule","Total petroleum products","Gross inland consumption","624,110",""
"2007","Ukraine","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","600,042",""
"2007","Ukraine","Terajoule","Crude oil (without NGL)","Gross inland consumption","531,004",""
"2007","Ukraine","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","48,196",""
"2007","Ukraine","Terajoule","Refinery feedstocks","Gross inland consumption","18,412",""
"2008","European Union (28 countries)","Thousand tonnes","Total petroleum products","Gross inland consumption","650,115",""
"2008","European Union (28 countries)","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","685,071",""
"2008","European Union (28 countries)","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","653,337",""
"2008","European Union (28 countries)","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","15,002",""
"2008","European Union (28 countries)","Thousand tonnes","Refinery feedstocks","Gross inland consumption","11,654",""
"2008","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","653,911.5",""
"2008","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","689,171.3",""
"2008","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","656,235.0",""
"2008","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","15,963.5",""
"2008","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","11,688.1",""
"2008","European Union (28 countries)","Terajoule","Total petroleum products","Gross inland consumption","27,377,965",""
"2008","European Union (28 countries)","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","28,854,225",""
"2008","European Union (28 countries)","Terajoule","Crude oil (without NGL)","Gross inland consumption","27,475,247",""
"2008","European Union (28 countries)","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","668,359",""
"2008","European Union (28 countries)","Terajoule","Refinery feedstocks","Gross inland consumption","489,359",""
"2008","Euro area (19 countries)","Thousand tonnes","Total petroleum products","Gross inland consumption","491,350",""
"2008","Euro area (19 countries)","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","509,923",""
"2008","Euro area (19 countries)","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","488,779",""
"2008","Euro area (19 countries)","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","10,131",""
"2008","Euro area (19 countries)","Thousand tonnes","Refinery feedstocks","Gross inland consumption","6,768",""
"2008","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","493,141.7",""
"2008","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","512,534.1",""
"2008","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","490,743.6",""
"2008","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","10,640.6",""
"2008","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","6,729.1",""
"2008","Euro area (19 countries)","Terajoule","Total petroleum products","Gross inland consumption","20,646,857",""
"2008","Euro area (19 countries)","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","21,458,777",""
"2008","Euro area (19 countries)","Terajoule","Crude oil (without NGL)","Gross inland consumption","20,546,454",""
"2008","Euro area (19 countries)","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","445,501",""
"2008","Euro area (19 countries)","Terajoule","Refinery feedstocks","Gross inland consumption","281,732",""
"2008","Belgium","Thousand tonnes","Total petroleum products","Gross inland consumption","24,600",""
"2008","Belgium","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","33,429",""
"2008","Belgium","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","33,729",""
"2008","Belgium","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2008","Belgium","Thousand tonnes","Refinery feedstocks","Gross inland consumption","-300",""
"2008","Belgium","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","24,629.9",""
"2008","Belgium","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","33,182.2",""
"2008","Belgium","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","33,482.4",""
"2008","Belgium","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2008","Belgium","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","-300.2",""
"2008","Belgium","Terajoule","Total petroleum products","Gross inland consumption","1,031,203",""
"2008","Belgium","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","1,389,274",""
"2008","Belgium","Terajoule","Crude oil (without NGL)","Gross inland consumption","1,401,842",""
"2008","Belgium","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2008","Belgium","Terajoule","Refinery feedstocks","Gross inland consumption","-12,567",""
"2008","Bulgaria","Thousand tonnes","Total petroleum products","Gross inland consumption","4,858",""
"2008","Bulgaria","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","7,210",""
"2008","Bulgaria","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","7,147",""
"2008","Bulgaria","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2008","Bulgaria","Thousand tonnes","Refinery feedstocks","Gross inland consumption","17",""
"2008","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","4,767.0",""
"2008","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","7,166.9",""
"2008","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","7,108.3",""
"2008","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2008","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","17.3",""
"2008","Bulgaria","Terajoule","Total petroleum products","Gross inland consumption","199,585",""
"2008","Bulgaria","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","300,063",""
"2008","Bulgaria","Terajoule","Crude oil (without NGL)","Gross inland consumption","297,612",""
"2008","Bulgaria","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2008","Bulgaria","Terajoule","Refinery feedstocks","Gross inland consumption","722",""
"2008","Czech Republic","Thousand tonnes","Total petroleum products","Gross inland consumption","9,948",""
"2008","Czech Republic","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","8,405",""
"2008","Czech Republic","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","8,249",""
"2008","Czech Republic","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2008","Czech Republic","Thousand tonnes","Refinery feedstocks","Gross inland consumption","-11",""
"2008","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","10,091.5",""
"2008","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","8,514.1",""
"2008","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","8,366.7",""
"2008","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2008","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","-10.5",""
"2008","Czech Republic","Terajoule","Total petroleum products","Gross inland consumption","422,510",""
"2008","Czech Republic","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","356,466",""
"2008","Czech Republic","Terajoule","Crude oil (without NGL)","Gross inland consumption","350,297",""
