TIME,GEO,Agriculture,Mining,Manufacturing,Electricity_Gas_Steam,Water_management,Transportation_Storage,Accomodation_Food,Information_Communication,Financial_Insurance,RealEstate,Professional_Scientific_Technical,Administration_Defence_SocialSecurity,Education,Health_SocialWork,Arts_Entertainment,OtherService,Households_Employers,Extraterritorial_Org
2005,Sweden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,United Kingdom,6674907,22726939,116969736,176836623,3642430,12311836,98558230,3197868,1353153,145957,701975,2230177,2615902,7743004,3684520,5087441,1508479,1345961,215425,0
2005,Norway,2037992,13429596,12168187,635400,90895,482241,17219231,67405,25030,130832,26961,0,0,304290,94058,296464,0,320189,0,0
2005,Switzerland,905403,80951,9137990,720534,2283714,2014553,5788524,777691,184781,519226,254730,636266,300943,1456614,69598,860168,242858,327122,0,0
2005,Serbia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,Turkey,10197674,2499735,112584807,78499613,781308,645534,14892419,32389,54827,77462,50880,131600,978911,52734,49105,53783,18706,96927,0,22249
2006,European Union (28 countries),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,European Union (27 countries),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Belgium,2652182,7773,43387899,23197639,881419,2768464,13609694,478347,569916,237553,113478,845740,1489752,1597551,1037994,1061333,188964,354562,0,0
2006,Bulgaria,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Czech Republic,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Denmark,2563092,2402437,7735497,27768112,1048945,1179521,48773452,129237,102853,74313,111089,182856,280891,360312,144343,221198,78044,109547,0,0
2006,Germany (until 1990 former territory of the FRG),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Estonia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Ireland,1444808,398959,8948766,14411840,78864,1575772,3845762,396557,135780,70372,41904,125799,129866,571633,326017,110157,41097,107141,0,0
2006,Greece,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Spain,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,France,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Croatia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Italy,9432299,1549510,140621247,139640376,7943804,8777819,57094383,2016701,265953,527403,257168,1017465,2745083,2854225,42151,1295576,428439,762592,0,0
2006,Cyprus,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Latvia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Lithuania,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Luxembourg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Hungary,1816477,621922,11566693,18850489,321684,1485319,4219534,145092,511596,371984,584848,416800,468090,830386,419446,337024,83549,135393,1326,0
