"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2006","Greece","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Spain","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","15,509.7",""
"2006","France","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","116,128.4",""
"2006","Croatia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Italy","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Cyprus","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Latvia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Lithuania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","2,279.2",""
"2006","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Hungary","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,486.5",""
"2006","Malta","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Netherlands","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","894.8",""
"2006","Austria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Poland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Portugal","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Romania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,452.8",""
"2006","Slovenia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,431.1",""
"2006","Slovakia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","4,701.6",""
"2006","Finland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","5,908.7",""
"2006","Sweden","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","17,277.0",""
"2006","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","19,462.9",""
"2006","Iceland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Norway","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Montenegro","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Albania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Serbia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Turkey","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Moldova","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2006","Ukraine","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","23,273.9",""
"2007","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","241,409.9",""
"2007","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","191,516.6",""
"2007","Belgium","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","12,440.3",""
"2007","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,797.6",""
"2007","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","6,775.1",""
"2007","Denmark","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","36,251.2",""
"2007","Estonia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Ireland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Greece","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Spain","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","14,214.0",""
"2007","France","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","113,429.9",""
"2007","Croatia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Italy","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Cyprus","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Latvia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Lithuania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","2,582.5",""
"2007","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Hungary","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,798.9",""
"2007","Malta","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Netherlands","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,083.4",""
"2007","Austria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Poland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Portugal","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Romania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,988.6",""
"2007","Slovenia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,469.0",""
"2007","Slovakia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","4,004.1",""
"2007","Finland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","6,042.0",""
"2007","Sweden","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","17,274.9",""
"2007","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","16,258.3",""
"2007","Iceland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Norway","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Montenegro","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Albania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Serbia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Turkey","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Moldova","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2007","Ukraine","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","24,027.8",""
"2008","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","241,908.7",""
"2008","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","194,197.6",""
"2008","Belgium","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","11,754.4",""
"2008","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","4,088.3",""
"2008","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","6,872.1",""
"2008","Denmark","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","38,304.8",""
"2008","Estonia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Ireland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Greece","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Spain","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","15,212.3",""
"2008","France","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","113,356.9",""
"2008","Croatia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Italy","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Cyprus","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Latvia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Lithuania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","2,597.0",""
"2008","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Hungary","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,835.6",""
"2008","Malta","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Netherlands","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,075.4",""
"2008","Austria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Poland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Portugal","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Romania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","2,895.8",""
"2008","Slovenia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,618.1",""
"2008","Slovakia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","4,356.5",""
"2008","Finland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","5,922.1",""
"2008","Sweden","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","16,480.4",""
"2008","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","13,539.0",""
"2008","Iceland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Norway","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Montenegro","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Albania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Serbia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Turkey","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Moldova","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2008","Ukraine","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","23,327.7",""
"2009","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","230,772.4",""
"2009","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","181,467.0",""
"2009","Belgium","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","12,181.1",""
"2009","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,958.4",""
"2009","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","7,041.9",""
"2009","Denmark","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","34,806.2",""
"2009","Estonia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Ireland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Greece","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Spain","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","13,609.9",""
"2009","France","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","105,692.9",""
"2009","Croatia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
