"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","European Union (28 countries)","Thousand tonnes","Solid fuels","Gross inland consumption","832,867",""
"2005","European Union (28 countries)","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","365,589",""
"2005","European Union (28 countries)","Thousand tonnes","Patent Fuels","Gross inland consumption","86",""
"2005","European Union (28 countries)","Thousand tonnes","Anthracite","Gross inland consumption","9,287",""
"2005","European Union (28 countries)","Thousand tonnes","Coking Coal","Gross inland consumption","80,220",""
"2005","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","318,130.6",""
"2005","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","222,296.5",""
"2005","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","60.2",""
"2005","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","5,395.7",""
"2005","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","56,463.6",""
"2005","European Union (28 countries)","Terajoule","Solid fuels","Gross inland consumption","13,319,493",""
"2005","European Union (28 countries)","Terajoule","Hard coal and derivatives","Gross inland consumption","9,307,110",""
"2005","European Union (28 countries)","Terajoule","Patent Fuels","Gross inland consumption","2,520",""
"2005","European Union (28 countries)","Terajoule","Anthracite","Gross inland consumption","225,906",""
"2005","European Union (28 countries)","Terajoule","Coking Coal","Gross inland consumption","2,364,018",""
"2005","Euro area (19 countries)","Thousand tonnes","Solid fuels","Gross inland consumption","487,761",""
"2005","Euro area (19 countries)","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","197,361",""
"2005","Euro area (19 countries)","Thousand tonnes","Patent Fuels","Gross inland consumption","90",""
"2005","Euro area (19 countries)","Thousand tonnes","Anthracite","Gross inland consumption","7,741",""
"2005","Euro area (19 countries)","Thousand tonnes","Coking Coal","Gross inland consumption","51,491",""
"2005","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","179,795.2",""
"2005","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","123,714.3",""
"2005","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","63.0",""
"2005","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","4,483.8",""
"2005","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","36,464.7",""
"2005","Euro area (19 countries)","Terajoule","Solid fuels","Gross inland consumption","7,527,666",""
"2005","Euro area (19 countries)","Terajoule","Hard coal and derivatives","Gross inland consumption","5,179,669",""
"2005","Euro area (19 countries)","Terajoule","Patent Fuels","Gross inland consumption","2,637",""
"2005","Euro area (19 countries)","Terajoule","Anthracite","Gross inland consumption","187,728",""
"2005","Euro area (19 countries)","Terajoule","Coking Coal","Gross inland consumption","1,526,703",""
"2005","Belgium","Thousand tonnes","Solid fuels","Gross inland consumption","7,997",""
"2005","Belgium","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","7,782",""
"2005","Belgium","Thousand tonnes","Patent Fuels","Gross inland consumption","3",""
"2005","Belgium","Thousand tonnes","Anthracite","Gross inland consumption","565",""
"2005","Belgium","Thousand tonnes","Coking Coal","Gross inland consumption","3,263",""
"2005","Belgium","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","5,200.7",""
"2005","Belgium","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","5,098.0",""
"2005","Belgium","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","2.1",""
"2005","Belgium","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","339.9",""
"2005","Belgium","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","2,284.1",""
"2005","Belgium","Terajoule","Solid fuels","Gross inland consumption","217,742",""
"2005","Belgium","Terajoule","Hard coal and derivatives","Gross inland consumption","213,442",""
"2005","Belgium","Terajoule","Patent Fuels","Gross inland consumption","88",""
"2005","Belgium","Terajoule","Anthracite","Gross inland consumption","14,229",""
"2005","Belgium","Terajoule","Coking Coal","Gross inland consumption","95,632",""
"2005","Bulgaria","Thousand tonnes","Solid fuels","Gross inland consumption","29,318",""
"2005","Bulgaria","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","4,464",""
"2005","Bulgaria","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Bulgaria","Thousand tonnes","Anthracite","Gross inland consumption","1,432",""
"2005","Bulgaria","Thousand tonnes","Coking Coal","Gross inland consumption","1,051",""
"2005","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","6,895.0",""
"2005","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","2,697.6",""
"2005","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","836.8",""
"2005","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","718.9",""
"2005","Bulgaria","Terajoule","Solid fuels","Gross inland consumption","288,679",""
"2005","Bulgaria","Terajoule","Hard coal and derivatives","Gross inland consumption","112,944",""
"2005","Bulgaria","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Bulgaria","Terajoule","Anthracite","Gross inland consumption","35,034",""
"2005","Bulgaria","Terajoule","Coking Coal","Gross inland consumption","30,099",""
"2005","Czech Republic","Thousand tonnes","Solid fuels","Gross inland consumption","56,475",""
"2005","Czech Republic","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","9,007",""
"2005","Czech Republic","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Czech Republic","Thousand tonnes","Anthracite","Gross inland consumption","36",""
"2005","Czech Republic","Thousand tonnes","Coking Coal","Gross inland consumption","4,334",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","20,247.5",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","5,519.5",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","27.5",""
"2005","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","2,990.7",""
"2005","Czech Republic","Terajoule","Solid fuels","Gross inland consumption","847,723",""
"2005","Czech Republic","Terajoule","Hard coal and derivatives","Gross inland consumption","231,092",""
"2005","Czech Republic","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Czech Republic","Terajoule","Anthracite","Gross inland consumption","1,152",""
"2005","Czech Republic","Terajoule","Coking Coal","Gross inland consumption","125,214",""
"2005","Denmark","Thousand tonnes","Solid fuels","Gross inland consumption","6,327",""
"2005","Denmark","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","6,327",""
"2005","Denmark","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Denmark","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Denmark","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","3,713.2",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","3,713.2",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Denmark","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Denmark","Terajoule","Solid fuels","Gross inland consumption","155,464",""
"2005","Denmark","Terajoule","Hard coal and derivatives","Gross inland consumption","155,464",""
"2005","Denmark","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Denmark","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Denmark","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Solid fuels","Gross inland consumption","245,032",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","67,725",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Patent Fuels","Gross inland consumption","-45",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Anthracite","Gross inland consumption","2,775",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand tonnes","Coking Coal","Gross inland consumption","22,193",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","81,952.0",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","43,809.6",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","-31.5",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","1,968.3",""
"2005","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","15,571.9",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Solid fuels","Gross inland consumption","3,431,164",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Hard coal and derivatives","Gross inland consumption","1,834,221",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Patent Fuels","Gross inland consumption","-1,318",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Anthracite","Gross inland consumption","82,409",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Coking Coal","Gross inland consumption","651,965",""
"2005","Estonia","Thousand tonnes","Solid fuels","Gross inland consumption","15,074",""
"2005","Estonia","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","19",""
"2005","Estonia","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Estonia","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Estonia","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","3,190.1",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","11.1",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Estonia","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Estonia","Terajoule","Solid fuels","Gross inland consumption","133,562",""
"2005","Estonia","Terajoule","Hard coal and derivatives","Gross inland consumption","466",""
"2005","Estonia","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Estonia","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Estonia","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Ireland","Thousand tonnes","Solid fuels","Gross inland consumption","6,826",""
"2005","Ireland","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","2,988",""
"2005","Ireland","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Ireland","Thousand tonnes","Anthracite","Gross inland consumption","46",""
"2005","Ireland","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","2,664.2",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","1,857.9",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","30.4",""
"2005","Ireland","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Ireland","Terajoule","Solid fuels","Gross inland consumption","111,545",""
"2005","Ireland","Terajoule","Hard coal and derivatives","Gross inland consumption","77,786",""
"2005","Ireland","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Ireland","Terajoule","Anthracite","Gross inland consumption","1,275",""
"2005","Ireland","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Greece","Thousand tonnes","Solid fuels","Gross inland consumption","70,607",""
"2005","Greece","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","567",""
"2005","Greece","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Greece","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Greece","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","8,944.3",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","347.2",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Greece","Terajoule","Solid fuels","Gross inland consumption","374,481",""
"2005","Greece","Terajoule","Hard coal and derivatives","Gross inland consumption","14,537",""
"2005","Greece","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Greece","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Greece","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Spain","Thousand tonnes","Solid fuels","Gross inland consumption","43,863",""
"2005","Spain","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","36,299",""
"2005","Spain","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Spain","Thousand tonnes","Anthracite","Gross inland consumption","4,049",""
"2005","Spain","Thousand tonnes","Coking Coal","Gross inland consumption","3,463",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","20,565.7",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","19,390.9",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","1,935.4",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","2,483.0",""
"2005","Spain","Terajoule","Solid fuels","Gross inland consumption","861,047",""
"2005","Spain","Terajoule","Hard coal and derivatives","Gross inland consumption","811,858",""
"2005","Spain","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Spain","Terajoule","Anthracite","Gross inland consumption","81,033",""
"2005","Spain","Terajoule","Coking Coal","Gross inland consumption","103,959",""
"2005","France","Thousand tonnes","Solid fuels","Gross inland consumption","21,895",""
"2005","France","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","21,859",""
"2005","France","Thousand tonnes","Patent Fuels","Gross inland consumption","119",""
"2005","France","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","France","Thousand tonnes","Coking Coal","Gross inland consumption","6,222",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","14,302.9",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","14,288.3",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","83.3",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","4,532.6",""
"2005","France","Terajoule","Solid fuels","Gross inland consumption","598,833",""
"2005","France","Terajoule","Hard coal and derivatives","Gross inland consumption","598,221",""
"2005","France","Terajoule","Patent Fuels","Gross inland consumption","3,487",""
"2005","France","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","France","Terajoule","Coking Coal","Gross inland consumption","189,771",""
"2005","Croatia","Thousand tonnes","Solid fuels","Gross inland consumption","1,163",""
"2005","Croatia","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","1,080",""
"2005","Croatia","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Croatia","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Croatia","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","683.2",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","649.3",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Croatia","Terajoule","Solid fuels","Gross inland consumption","28,606",""
"2005","Croatia","Terajoule","Hard coal and derivatives","Gross inland consumption","27,186",""
"2005","Croatia","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Croatia","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Croatia","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Italy","Thousand tonnes","Solid fuels","Gross inland consumption","24,945",""
"2005","Italy","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","24,937",""
"2005","Italy","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Italy","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Italy","Thousand tonnes","Coking Coal","Gross inland consumption","5,630",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","16,460.6",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","16,458.6",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","4,166.4",""
"2005","Italy","Terajoule","Solid fuels","Gross inland consumption","689,172",""
"2005","Italy","Terajoule","Hard coal and derivatives","Gross inland consumption","689,088",""
"2005","Italy","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Italy","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Italy","Terajoule","Coking Coal","Gross inland consumption","174,440",""
"2005","Cyprus","Thousand tonnes","Solid fuels","Gross inland consumption","53",""
"2005","Cyprus","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","52",""
"2005","Cyprus","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Cyprus","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Cyprus","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","35.7",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","35.5",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Cyprus","Terajoule","Solid fuels","Gross inland consumption","1,493",""
"2005","Cyprus","Terajoule","Hard coal and derivatives","Gross inland consumption","1,488",""
"2005","Cyprus","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Cyprus","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Cyprus","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Latvia","Thousand tonnes","Solid fuels","Gross inland consumption","135",""
"2005","Latvia","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","127",""
"2005","Latvia","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Latvia","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Latvia","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","81.8",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","79.9",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Latvia","Terajoule","Solid fuels","Gross inland consumption","3,426",""
"2005","Latvia","Terajoule","Hard coal and derivatives","Gross inland consumption","3,346",""
"2005","Latvia","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Latvia","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Latvia","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Lithuania","Thousand tonnes","Solid fuels","Gross inland consumption","363",""
"2005","Lithuania","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","302",""
"2005","Lithuania","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Lithuania","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Lithuania","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","185.2",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","166.4",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Lithuania","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Lithuania","Terajoule","Solid fuels","Gross inland consumption","7,756",""
"2005","Lithuania","Terajoule","Hard coal and derivatives","Gross inland consumption","6,966",""
"2005","Lithuania","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Lithuania","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Lithuania","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Luxembourg","Thousand tonnes","Solid fuels","Gross inland consumption","131",""
"2005","Luxembourg","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","123",""
"2005","Luxembourg","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Luxembourg","Thousand tonnes","Anthracite","Gross inland consumption","32",""
"2005","Luxembourg","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","77.4",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","73.5",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","20.4",""
"2005","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2005","Luxembourg","Terajoule","Solid fuels","Gross inland consumption","3,239",""
"2005","Luxembourg","Terajoule","Hard coal and derivatives","Gross inland consumption","3,079",""
"2005","Luxembourg","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2005","Luxembourg","Terajoule","Anthracite","Gross inland consumption","854",""
"2005","Luxembourg","Terajoule","Coking Coal","Gross inland consumption","0",""
"2005","Hungary","Thousand tonnes","Solid fuels","Gross inland consumption","11,699",""
"2005","Hungary","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","2,174",""
"2005","Hungary","Thousand tonnes","Patent Fuels","Gross inland consumption","-1",""
"2005","Hungary","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2005","Hungary","Thousand tonnes","Coking Coal","Gross inland consumption","808",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","3,031.2",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","1,297.5",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","-0.7",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","606.5",""
"2005","Hungary","Terajoule","Solid fuels","Gross inland consumption","126,910",""
"2005","Hungary","Terajoule","Hard coal and derivatives","Gross inland consumption","54,322",""
"2005","Hungary","Terajoule","Patent Fuels","Gross inland consumption","-29",""
"2005","Hungary","Terajoule","Anthracite","Gross inland consumption","0",""
"2005","Hungary","Terajoule","Coking Coal","Gross inland consumption","25,395",""
"2005","Malta","Thousand tonnes","Solid fuels","Gross inland consumption",":",""
"2005","Malta","Thousand tonnes","Hard coal and derivatives","Gross inland consumption",":",""
"2005","Malta","Thousand tonnes","Patent Fuels","Gross inland consumption",":",""
"2005","Malta","Thousand tonnes","Anthracite","Gross inland consumption",":",""
"2005","Malta","Thousand tonnes","Coking Coal","Gross inland consumption",":",""
"2005","Malta","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption",":",""
"2005","Malta","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption",":",""
"2005","Malta","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption",":",""
"2005","Malta","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption",":",""
"2005","Malta","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption",":",""
"2005","Malta","Terajoule","Solid fuels","Gross inland consumption",":",""
"2005","Malta","Terajoule","Hard coal and derivatives","Gross inland consumption",":",""
"2005","Malta","Terajoule","Patent Fuels","Gross inland consumption",":",""
"2005","Malta","Terajoule","Anthracite","Gross inland consumption",":",""
"2005","Malta","Terajoule","Coking Coal","Gross inland consumption",":",""
"2005","Netherlands","Thousand tonnes","Solid fuels","Gross inland consumption","12,859",""
"2005","Netherlands","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","12,811",""
"2005","Netherlands","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2005","Netherlands","Thousand tonnes","Anthracite","Gross inland consumption","28",""
"2005","Netherlands","Thousand tonnes","Coking Coal","Gross inland consumption","4,682",""
"2005","Netherlands","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","8,093.9",""
"2005","Netherlands","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","8,071.0",""
"2005","Netherlands","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2005","Netherlands","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","19.6",""
"2005","Netherlands","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","3,206.2",""
"2005","Netherlands","Terajoule","Solid fuels","Gross inland consumption","338,876",""
